PDB_ID,Download_status
4jq0,counts
5dy3,OK
5iwg,OK
3rzx,OK
5c3e,OK
1qn5,OK
4y4l,OK
5nvk,OK
4flj,OK
4r5h,OK
4kan,OK
1gqe,OK
4gwb,OK
1huv,OK
1li4,OK
3orn,OK
6n0n,OK
4jnk,OK
5eii,OK
2cyh,OK
5csm,OK
1e7k,OK
3pkc,OK
6fxv,OK
1o6p,OK
1iip,OK
4hx5,OK
1qn2,OK
2qsf,OK
5zci,counts
3p49,OK
4ya0,OK
3mxh,OK
1yr8,OK
4v64,failed_download
4f9b,OK
1sce,OK
6btw,OK
5vbi,OK
2xav,OK
5fue,OK
5m83,counts
2wnr,OK
6ito,OK
1w82,OK
1tnu,OK
2ej2,OK
1evj,OK
5t8v,OK
2ciu,OK
5wtx,OK
5yjw,OK
4boz,counts
4hb4,OK
4y8i,OK
3lcb,OK
1nv3,OK
2wp6,OK
1ww3,OK
2cll,OK
3zbl,OK
5enu,OK
1m32,OK
5zh5,counts
1upc,OK
3ey9,OK
1cw4,OK
5kfm,OK
3unz,OK
1nq5,OK
5yfm,OK
3mpa,OK
3t1u,OK
4mi3,OK
2dwb,OK
5htk,OK
1q50,OK
4hay,OK
1fkk,OK
5aqn,counts
2hog,OK
4oq7,OK
4pff,OK
3rkg,OK
4m37,OK
3el2,OK
6q4q,OK
5ou3,OK
5g1a,OK
4p8r,OK
6gbs,OK
2fmx,OK
2pll,OK
1byu,OK
5klu,OK
1r78,OK
5nsf,OK
3t1y,OK
5xpt,OK
4owy,counts
6arr,OK
3gg4,OK
1cnu,OK
5f8b,OK
5y9m,OK
4dpx,OK
3chw,OK
6rwv,OK
3aeg,OK
4z07,OK
2jdq,OK
5hac,OK
1jwh,OK
3p2v,OK
4dna,OK
5twz,counts
2r6m,OK
6i4m,OK
6d43,OK
1pzv,OK
4f5m,OK
6qzr,counts
2po0,OK
4fmm,counts
1ntz,OK
2baq,OK
6j1x,counts
5ypj,OK
4v8u,failed_download
1r9g,OK
6cu6,OK
4a3c,OK
6gxa,OK
5l1z,OK
4k1l,OK
1vlu,counts
6uhd,failed_download
2r02,OK
3tdb,OK
5hcn,OK
4iu6,OK
1i7p,OK
2yoh,OK
2r7i,OK
1pkn,OK
1kl2,OK
4bj5,counts
4v8n,failed_download
5y2u,OK
1jlu,counts
4yrc,OK
4uia,OK
1tho,OK
1qu3,OK
1l3r,counts
4o5h,OK
4o7r,counts
3ma6,counts
6fwk,counts
6bu6,OK
2h89,OK
3qtw,OK
4k5a,OK
2w7m,OK
3kof,OK
3cr7,OK
3p1s,OK
2fu5,OK
6ham,OK
2p2g,OK
4n1p,OK
1guz,OK
4nvl,OK
6rsi,OK
6c8w,OK
2bi2,OK
2zeu,OK
5ma9,OK
2vmx,OK
4noj,OK
5hu3,OK
5ulf,OK
3f9q,OK
5mo6,OK
1b43,OK
4w9i,OK
2baz,counts
5wbx,OK
3t3l,OK
2x08,counts
4kx9,OK
1m0p,OK
6qk8,counts
6smn,OK
1kf6,OK
5xxq,OK
1dpf,OK
2h13,OK
3ufy,OK
1e3m,OK
5de1,OK
4bi6,OK
3f6d,OK
5wuy,OK
4ix9,OK
2ecq,OK
4njo,OK
5bwr,OK
4uel,OK
2d8n,OK
5txt,OK
3mc5,OK
3dah,OK
2esb,OK
5ez6,OK
3ex6,OK
4u3m,failed_download
1z3n,OK
6myr,OK
5oo0,OK
6u5m,OK
3rk5,OK
3asj,OK
1qah,OK
5n57,OK
6d55,OK
3dxm,OK
2bp7,OK
3gpd,OK
6nba,OK
3mw1,OK
6iy6,OK
3rps,OK
5k5n,OK
3ubd,OK
3cev,OK
1dr8,OK
1jkf,OK
2q8h,OK
6u5c,OK
4jbq,OK
5dbo,OK
5csh,OK
1xmc,OK
5klv,OK
1i45,OK
3iay,OK
1leo,OK
1v8z,OK
6s02,OK
4cqf,OK
1hdi,OK
2dpg,OK
1vlv,OK
2bs2,OK
5mhi,OK
2y1l,OK
5nhl,counts
6mc9,OK
3e8z,OK
2dlc,OK
4a6t,OK
3con,counts
4dx6,OK
3x2e,OK
5uoe,OK
4kln,OK
5ccq,OK
4wa7,OK
4yrf,counts
6saf,OK
5oua,OK
3cvn,counts
5hht,OK
1txx,OK
1stc,OK
3zdq,counts
2vod,OK
1a7a,OK
4m7a,OK
6spl,counts
4ljp,OK
5ccb,OK
3ctq,OK
5kpm,OK
3g2k,OK
4ffv,OK
5dki,OK
3o95,OK
1oh8,OK
4ql1,counts
1yv3,counts
5zqt,OK
5wdo,OK
1nsa,OK
3r45,OK
3ty7,OK
6suy,OK
3l8k,OK
1gtk,OK
6epo,OK
5k4j,OK
1rn8,OK
6awf,OK
2qnw,OK
2ehc,OK
5mic,OK
4yxv,OK
5vpv,OK
3en9,OK
5eum,OK
5gin,OK
1g0o,OK
4bcm,OK
3kko,OK
4fme,OK
3rck,OK
4xej,failed_download
6n54,OK
4fv0,OK
5fm7,OK
4dr7,OK
2g6b,OK
4eok,OK
4v9k,failed_download
6jid,counts
1fbe,OK
1xx7,counts
4yj3,OK
6k0c,OK
3puf,counts
4twb,OK
3d8b,OK
4bco,OK
5orv,OK
1cof,OK
2pt6,OK
1bep,counts
2grp,OK
5i3z,OK
3dbg,OK
3id0,OK
6cfl,failed_download
1lzo,OK
3l4k,OK
2fvl,OK
421p,OK
6dum,OK
3qst,OK
5eac,OK
6n83,counts
2jdt,OK
5dai,OK
5hr1,OK
1z53,OK
5vg6,OK
3e8j,OK
5cp6,OK
5uze,OK
3sjq,OK
4lop,OK
4je3,OK
4fr2,counts
2pfv,counts
3lbi,OK
5vpn,OK
3ggy,OK
2x8g,OK
1c9h,OK
2a6w,OK
4bhi,OK
5uqo,OK
2ada,OK
1d7k,OK
4q9i,OK
5eef,OK
5kw6,OK
2rgb,OK
2ejk,OK
5yp2,OK
2x1u,OK
2b10,OK
3owj,OK
3lw1,OK
5isd,OK
4dvg,OK
1k4s,counts
2dv7,OK
2eiy,OK
5dxf,OK
2x15,OK
5jmn,OK
1u2v,OK
5ikp,OK
4ocl,OK
5i7p,OK
4omc,OK
4lom,OK
4hrm,distance
2pdp,OK
5q07,OK
2dg9,counts
6fmj,OK
4j7x,OK
3iwa,OK
2p5q,OK
5jpi,OK
5eaw,OK
3buh,OK
1jbq,OK
5ekz,OK
5kba,OK
3e5r,OK
6elw,OK
4wys,OK
3tvi,counts
5sy2,OK
3qb0,OK
1yfx,OK
1na7,OK
4csm,OK
3mdv,OK
1ccj,OK
4ld9,OK
4v58,failed_download
1z6z,OK
3g7j,OK
1ckt,counts
4n5a,OK
2abj,OK
5d0f,OK
4hn4,OK
5m3q,OK
1lr6,OK
4jqj,OK
4ydx,OK
1gz3,OK
1kxm,OK
1ot5,OK
2wwi,OK
6abh,OK
4kax,OK
1d8h,OK
4oi0,OK
2fbw,OK
1t7p,OK
1ohe,OK
1xo5,OK
4ecr,OK
1aq1,OK
3n5h,OK
1oi9,OK
5iko,OK
4df2,OK
5u29,counts
4eey,counts
3l4y,OK
2ogo,counts
2qzw,OK
3i6c,OK
2okr,OK
1bsm,OK
2a7p,OK
2qjf,OK
1tj7,OK
4uhm,OK
2pj1,OK
1wp0,OK
4gj9,OK
1ney,OK
3rc7,OK
3wqg,OK
6i0o,counts
1h5s,OK
2xew,OK
3nus,OK
5tkq,OK
5osm,OK
2y1w,OK
3pz4,OK
1e77,OK
2wkv,OK
5fj4,OK
2he9,OK
3o2p,OK
3h44,OK
3f7f,OK
4m80,OK
1aip,OK
4pg3,OK
2dy1,OK
5cxc,OK
5nq7,OK
7enl,OK
4ros,OK
1cjv,OK
4gci,OK
3n56,OK
4j0v,OK
4n1z,OK
4b93,OK
6rsk,OK
5o9d,OK
1nuu,OK
6keq,failed_download
1zg7,OK
1e9e,OK
4d0n,counts
6bvm,OK
2xj8,OK
3dou,OK
4xtr,OK
4h3h,OK
3qrl,OK
6n19,OK
6j7a,OK
4x64,OK
5f6u,OK
3lq5,OK
3n9i,OK
1ari,OK
2f4v,OK
4cy2,OK
6dz4,OK
1lgr,OK
3hn2,OK
4bo1,OK
5iex,OK
3tx2,OK
6sp9,OK
4zov,OK
5ccx,OK
2o05,OK
2fic,OK
1cqa,OK
2ohx,OK
1wzw,OK
1xlq,OK
5xhc,OK
2ivp,OK
6utn,OK
3v61,OK
2gbf,OK
6g9k,OK
3s16,OK
1pb1,OK
6bcb,OK
2b9i,OK
4qjv,OK
6h0u,OK
1gkz,OK
3ew8,OK
2pjb,OK
2onm,OK
1fpg,OK
3aee,OK
2cfy,OK
1psd,OK
5ntc,OK
1xd2,OK
6q6v,OK
3af6,OK
3uvn,OK
5kyd,OK
3vwa,OK
1dje,OK
2cvt,OK
3u28,OK
4gok,OK
1ow3,OK
4nfn,counts
4md9,OK
1h5u,OK
2z5d,OK
5ied,OK
1ah3,OK
5ct0,OK
4r71,OK
1sqv,OK
6b8m,OK
3psc,OK
3oyr,OK
5vje,OK
4f5h,OK
5ltw,OK
3zir,OK
5g1b,OK
1dia,OK
5wrl,OK
1onr,OK
1g7c,OK
2wdq,OK
5c2j,OK
4eiw,OK
5y58,OK
1hx5,OK
3js4,OK
4e2b,OK
5yfy,OK
5v3n,OK
1y8q,OK
4i5p,OK
5na1,OK
4yrl,counts
3m27,OK
6fuf,OK
2qui,OK
5owl,OK
1fvt,OK
3up8,OK
3rwp,OK
1elm,OK
4zwl,OK
5g0a,OK
1jd1,counts
4eg7,OK
6en7,OK
6ig4,OK
1qpo,OK
5auu,OK
2vms,OK
4a2f,OK
4hcx,OK
2v8y,OK
5xzv,counts
2iy1,OK
4emy,OK
4jdr,OK
3so4,OK
4m2t,OK
3e93,OK
3bzn,OK
5tf5,OK
5eqg,OK
1hur,OK
1kk2,OK
6fqy,OK
3ftt,OK
3q2b,OK
2p5y,OK
6cuv,counts
3vk2,OK
5wau,OK
2q5q,OK
1n36,OK
3s5f,OK
1yds,OK
4wk6,counts
2dh4,OK
3qqk,OK
3h1l,OK
1bgw,OK
2wx2,counts
6spx,OK
1fy7,OK
1kwm,OK
6daa,OK
1bem,OK
4hsl,OK
5gxd,OK
6nlx,OK
3pr2,OK
3bz8,counts
1scu,OK
1sj4,OK
3tdi,OK
2w1e,OK
1iol,OK
1s6v,OK
4ma5,OK
6fa4,OK
3uku,OK
4fkp,OK
6qv0,OK
2bl2,OK
4fke,OK
1mf0,OK
4a5s,OK
2xgp,OK
4iaf,OK
6qzs,OK
1xwf,OK
5oos,OK
1r94,OK
5bn3,OK
3b9p,counts
5zc9,OK
1psn,OK
6r4a,OK
3ae1,OK
5etf,OK
2g85,OK
6g61,OK
1rss,OK
3q5i,counts
1xd3,OK
1lfd,OK
5goc,OK
4z5x,OK
1zy8,OK
4ii5,OK
2q28,OK
3du4,OK
6gkr,OK
5ygi,OK
5zsk,OK
5dlq,OK
4el5,OK
2v6u,OK
2qtv,OK
2c39,counts
1teh,OK
5v0d,OK
3iv7,OK
4p3p,OK
3len,OK
3lqw,OK
4fq3,OK
1fkw,OK
1zc9,OK
4kh1,OK
4dra,counts
2h6k,OK
4drb,counts
4ikt,OK
3dj7,counts
3nx3,OK
4fbq,OK
3n51,OK
2c0r,OK
6e4u,counts
5wat,OK
1x0l,OK
2owv,OK
1bwl,OK
1jqg,OK
2vso,OK
5ek6,OK
1ag1,OK
3snp,OK
1zo2,OK
4ljm,OK
6o2y,OK
2qj0,OK
5ijm,counts
6fae,counts
3u2l,OK
6b5q,counts
3r8l,OK
5yd2,OK
2xih,OK
6cyz,OK
2bn4,OK
5bsf,OK
2fuv,OK
2hxs,OK
6amc,counts
5gk5,OK
3oot,OK
5ybe,OK
4c7x,OK
5lcp,OK
3gw0,OK
6ayb,counts
4xx0,OK
3riw,OK
1dtl,OK
4c7k,OK
1xn3,OK
1pjm,OK
2ez4,OK
2glf,OK
3c45,OK
1wvi,OK
4jz6,OK
2bto,OK
3d2r,OK
1mh1,counts
4gws,OK
6cqk,OK
1xjm,OK
6hnv,OK
1fqj,OK
2evi,OK
1gvo,OK
1f8f,OK
4qmy,OK
2ncd,OK
1gw0,OK
2ou7,OK
1g2e,OK
3c2e,OK
6n3v,OK
3anx,OK
2xok,OK
6hb1,OK
1pgp,OK
3c8m,OK
6gjx,OK
1m2q,OK
3oce,OK
3q7f,OK
2rfo,OK
3max,OK
5tr4,counts
2cvw,OK
1aeh,OK
4f7j,OK
6hhx,counts
6s31,OK
5twl,counts
5byc,OK
3d64,OK
6asy,OK
5v4v,OK
6pae,OK
6aix,OK
3zf8,OK
4ek6,OK
1asg,OK
1jry,OK
1bgy,OK
6f05,OK
2x13,OK
2qfj,OK
5tow,counts
1l4a,counts
2gra,OK
4jpg,counts
2gu7,OK
3hmu,OK
4g6o,OK
4ho8,OK
3gx9,OK
1wmk,OK
4pom,OK
6b1u,counts
3pz2,OK
3pr3,OK
2gn1,OK
4u1r,OK
4g27,OK
6ufn,counts
2ejd,OK
2ct8,OK
1aem,OK
6jr1,OK
1uzl,OK
1pdz,OK
3hub,OK
3a9z,OK
6i3u,OK
4f82,OK
2dfv,OK
2x77,OK
3m34,OK
1uxn,OK
5l2t,OK
1d1t,OK
4unk,OK
3tkl,OK
1fdt,OK
5kgt,OK
6pqh,OK
3p82,OK
4utk,OK
4iwh,OK
1rej,counts
3doc,OK
1nyq,OK
3kkn,OK
5f2r,OK
4z6k,OK
1ri5,OK
5hqp,OK
4qwi,OK
2c8l,OK
4ikp,OK
5msm,OK
2dxx,OK
5and,OK
4fkr,OK
5xhu,OK
6ohd,OK
2hqj,OK
5auy,OK
6pgb,OK
6g91,OK
2bcx,OK
4fzf,OK
6fhk,OK
1a4r,OK
3e9q,OK
3pwa,OK
1h4q,OK
5m7v,counts
3rys,OK
1d4e,counts
2qho,OK
1a37,OK
6ct6,OK
1p8p,OK
3egv,OK
4v43,failed_download
3ri6,OK
2bgn,OK
4jji,OK
2w7w,OK
5u60,OK
3rls,OK
4b3d,OK
3cxs,OK
2wdt,OK
5e81,failed_download
5lnj,OK
2uy2,OK
3ll4,OK
2cev,OK
1nvw,OK
1l9b,OK
4gqg,OK
2qrd,OK
1rvd,OK
2c1a,OK
3ctt,OK
6qtn,OK
3sqx,OK
5uqs,OK
6q45,OK
13pk,OK
3ipi,OK
5l5y,OK
6iyl,OK
4zzj,OK
1s5o,OK
5y26,OK
3kaj,OK
3nww,OK
1ogu,OK
4kjz,counts
1jhj,OK
4xj0,OK
1vy6,failed_download
2a42,OK
5upr,OK
5bw9,counts
1aw1,OK
2xve,OK
3t1g,OK
5g2q,OK
6j0j,OK
6hb5,OK
4ded,OK
4in3,OK
4qxh,OK
5mad,OK
4wq5,counts
3t3t,OK
4c9q,counts
2ynp,OK
1bkb,OK
3ej1,OK
5eam,OK
1uir,OK
5mn0,OK
3o5i,OK
1tui,OK
2z5c,OK
2eo5,OK
3n4z,counts
3v15,OK
5vjd,OK
5m0l,OK
3kra,OK
3iq2,OK
5hvm,OK
4jhn,OK
4fys,OK
5fi3,OK
1gnr,OK
3zzk,OK
6mp3,OK
5n36,counts
2olr,OK
4b35,OK
1x28,OK
4fm1,counts
1jah,OK
2f89,OK
5v0b,OK
3kz7,OK
1w31,OK
5hp7,OK
1d0y,OK
6asi,OK
6ens,OK
3l0q,OK
6k4k,counts
4iz6,counts
2axq,OK
5epd,OK
4wjs,OK
2h2i,OK
3zhv,OK
2w09,OK
3qam,counts
2zyj,OK
5lkj,OK
2woq,OK
3u16,OK
4xa8,OK
5wie,counts
3fz6,OK
3qaw,OK
2b05,counts
4rdx,OK
2x75,OK
4ka3,OK
4o7s,counts
2uvy,OK
4dhy,OK
4ift,OK
1iaq,OK
4odi,failed_download
1vbj,OK
5avr,OK
2cu9,OK
5e6m,counts
3r43,OK
4dbz,OK
5vi6,OK
3tku,counts
6e2w,OK
6o6q,OK
1wms,OK
6crn,OK
1kfj,OK
2r3n,OK
5om0,OK
3b3j,OK
2qa5,distance
2yri,OK
4m38,counts
4zb4,OK
4wvf,OK
5hcq,failed_download
1g0h,OK
6hvx,OK
4wni,OK
3ecv,OK
4kod,OK
2bq1,OK
4a2c,OK
4xsg,OK
5ov7,OK
4bdb,counts
3mh3,OK
5wvr,OK
1hpc,OK
5bnz,OK
3frt,OK
3m16,OK
1xzq,OK
4rnv,OK
5nyz,OK
1rlz,OK
3r6v,OK
5mom,counts
4k35,OK
1qrp,OK
4xqr,counts
4b1x,OK
4xye,OK
5jzv,OK
5cd1,OK
5ol3,OK
5fyx,OK
5fga,OK
3huv,OK
4wim,counts
2ob0,OK
6gxu,OK
1an0,OK
5e9n,OK
1cl1,OK
4n1n,OK
1nis,OK
5ayy,OK
4j70,OK
3km0,OK
3qrw,OK
5ux7,OK
5m05,OK
1zwl,OK
6gva,OK
4krz,OK
4yul,OK
5mp4,OK
4m1c,OK
4apz,OK
4f6p,OK
5he2,OK
2d5r,OK
4m21,counts
4ror,OK
5w0w,OK
5g4v,OK
6d4q,OK
3hjj,OK
2ce4,OK
1j1b,OK
6ajc,OK
3ixj,OK
5t48,OK
3uyy,OK
6rqx,OK
4isb,OK
3grs,OK
6a9v,OK
2o8f,OK
3tqp,OK
4zjb,OK
2r64,OK
6gnj,OK
3w1b,OK
1ftn,OK
6bmn,OK
6c5x,counts
4cbq,OK
1imd,OK
1ngs,OK
3h6o,counts
2psn,OK
4y0h,OK
1jvp,OK
1uvr,OK
6bkz,OK
5tf6,OK
4drm,OK
4cy1,OK
3a05,OK
1zwz,OK
5jqm,OK
1syl,OK
6d62,OK
6an0,OK
6gze,OK
3tk7,OK
6hhj,OK
1j2e,OK
5ufi,OK
2oan,counts
5n56,OK
5ji5,OK
2amf,OK
5hng,OK
1rfq,OK
4iak,OK
1qvg,OK
5mms,OK
6hb2,OK
5mhq,OK
4zyu,OK
2q9g,OK
4hll,OK
4mwh,counts
4v3r,OK
4p70,failed_download
3db6,OK
6s36,OK
4lbv,OK
6hyo,OK
4qwj,OK
4yai,OK
5hbe,OK
5bs7,counts
4jhd,OK
5a1p,OK
5e0v,OK
5lgr,OK
3obk,OK
6r49,OK
1vq9,OK
5l6d,OK
1h2u,OK
4c3i,OK
1mnp,OK
1xre,OK
2x1v,OK
2qcn,OK
2vfg,counts
2egy,OK
4fky,OK
4y2h,OK
5icn,OK
5ciw,OK
3dss,OK
3k0q,OK
5bmw,OK
1p1v,OK
3ow2,OK
5vnb,OK
5gvn,OK
4bcf,OK
4zv6,OK
6dvh,OK
4rrp,OK
3vev,OK
3kkm,OK
4uoh,OK
4gwq,counts
3dmp,OK
3how,OK
5dt0,OK
1r6m,OK
2huu,OK
1r2q,OK
1lf3,OK
4ij9,OK
1p4f,OK
5jxj,OK
6bp0,OK
1jki,OK
1hyu,OK
6ndz,OK
1kzl,OK
1b99,OK
2zam,OK
5urd,OK
4f7l,OK
1v4h,OK
1avf,OK
2isn,OK
4jt0,OK
3p9y,OK
3ocq,OK
3m51,OK
1zq1,OK
3qru,OK
1x8x,OK
2fym,OK
5ed3,OK
2qln,OK
2pho,OK
5nwi,OK
6alz,OK
5w8i,OK
5mbl,OK
2zzp,OK
5ff9,OK
5zzb,OK
2npq,OK
5lua,OK
6f7c,OK
3r7u,OK
4mpj,OK
6nab,OK
5d6j,OK
3ial,OK
3a2v,OK
6fjz,OK
1d3v,OK
3ug8,OK
4gwe,OK
6cao,OK
3nsz,OK
4daw,OK
6qaf,OK
1vew,OK
5lp6,OK
3maf,OK
1upl,OK
6f93,OK
4yi0,OK
6gis,counts
5yie,OK
1ams,OK
1rrm,OK
1zcf,OK
3vht,OK
4e3y,OK
2ipw,OK
5n9j,OK
1pl0,OK
6cbi,OK
4c04,OK
2ff3,OK
5k2j,OK
5klr,OK
4jc8,OK
4ie2,OK
6he1,counts
3rv6,OK
5mgn,OK
3zmk,OK
1idf,OK
4b1e,OK
4ymz,counts
5n3h,OK
6eww,OK
4if6,OK
4qt3,OK
2gil,OK
4l1w,OK
3azf,OK
6rhp,OK
2gpb,OK
3ar6,OK
3w3z,OK
6gpb,OK
3gnq,OK
6at2,OK
2chl,OK
4p8j,OK
3uqb,OK
2waq,OK
2zue,OK
3vr2,OK
5by9,OK
1cy1,OK
5cnt,OK
4rn1,OK
4u50,failed_download
1ewq,OK
2pev,OK
3mdr,OK
2j3m,OK
5e7p,OK
1jll,OK
6c7l,OK
6o5g,OK
4wmz,OK
3ucd,OK
5zlp,OK
1r1r,OK
2qtl,OK
3u56,OK
4ltc,OK
5m37,counts
3dst,OK
3fxk,OK
2r24,OK
1jb5,OK
2jib,OK
1rai,OK
6bvr,OK
6gwd,OK
5jrg,OK
4eag,OK
2h74,OK
2ftz,distance
2j9y,OK
3vpn,OK
5jvh,OK
5x5h,OK
1o94,OK
3e2b,OK
3gtl,OK
5u5p,OK
4eoq,OK
4cw9,OK
3c7n,OK
4rqu,OK
3igx,OK
4co7,OK
1am4,OK
4p0u,OK
1t4s,OK
3mpt,OK
5gmd,OK
1smc,OK
5k2z,OK
5l1k,OK
3vyf,OK
1lj0,OK
6d4s,OK
6r8l,OK
4wj4,OK
5w74,OK
2wwz,OK
2x1l,OK
6h65,OK
4i5n,OK
2b71,OK
4lf6,OK
4hf8,OK
3fho,OK
3uvq,OK
3o4z,OK
5av0,OK
6au6,OK
5o50,OK
4kad,OK
4ksb,OK
4wot,OK
5lev,counts
4cgw,counts
3m2e,OK
4uu1,OK
2w17,OK
6hw5,OK
1ger,OK
1szc,OK
5w1j,OK
6opk,OK
3qkk,OK
3rek,OK
2doq,OK
6uo3,OK
4m1i,OK
5f94,counts
1tp9,OK
1qb8,OK
3l9i,OK
1v4j,OK
4llr,OK
2rii,OK
1q5m,OK
5ze1,OK
6hmc,OK
4ffw,OK
3zkm,OK
2f3q,OK
5kp8,OK
3dn5,OK
1ncl,OK
5v9l,OK
5hw7,OK
1oro,OK
5huu,OK
2hr6,counts
5dei,OK
1fj6,OK
3b5x,counts
2p9t,OK
3lqg,OK
2ib7,OK
2ipj,OK
6iua,OK
1sq9,OK
3o3r,OK
3jtm,OK
1w5n,OK
1l8b,OK
4rnw,OK
4qpp,OK
1vl8,OK
1kr2,OK
2npe,OK
3com,OK
3a7f,OK
6qh6,OK
5l8w,OK
2wtu,OK
1hdz,OK
4lxj,OK
5jtv,OK
4kcv,OK
2air,OK
4jjr,OK
1hnz,OK
4y6a,OK
1dty,OK
4zdk,counts
3bk0,OK
6bb8,counts
1m2r,OK
2z7s,OK
1xln,OK
3rby,OK
5j6e,OK
1art,OK
2bfy,OK
4ze0,OK
3o08,OK
2ohf,OK
2i5k,counts
5m4d,OK
4crl,OK
2bkt,OK
2onk,OK
1ugm,OK
4a5l,OK
2fot,counts
1m6s,counts
3b2q,OK
3rz9,OK
3hjc,counts
3tf2,counts
4jma,OK
5fot,OK
3vye,OK
4dip,OK
1c5f,OK
3rim,OK
4poc,OK
1wvc,OK
2h6z,OK
4wa6,OK
6f3m,OK
6d23,OK
3ku2,counts
6b1o,OK
3l65,OK
5xr6,OK
3vmk,OK
2yis,OK
2j51,counts
4l42,OK
3ph7,counts
4cwa,OK
5vq8,OK
1q46,OK
5eyh,OK
1u7b,OK
2o85,counts
1zn7,OK
5a7e,OK
5go7,OK
1obd,OK
3abk,OK
2q5h,OK
5m51,counts
3dsx,OK
5egs,OK
6byl,OK
5oqr,OK
5v0z,OK
1aoz,OK
6ok4,counts
2nvf,OK
3n9n,OK
5eno,OK
1gng,OK
5uq9,OK
2pss,OK
5k8f,counts
3mrv,OK
4dli,OK
1yjy,OK
5hbh,OK
4gm0,OK
5bo0,OK
3iij,OK
6ilh,OK
5klz,OK
5udh,counts
4dbw,OK
4v7j,failed_download
1aia,OK
2rh5,OK
2vl2,OK
2b1g,OK
4r4j,OK
1p2v,OK
1ol2,OK
3vjm,OK
3tki,OK
2qrq,OK
6qh7,OK
5nvz,OK
2fix,OK
3fi0,distance
5iq1,OK
1ql4,OK
2xbb,OK
5yg9,OK
4gwg,OK
1oaf,OK
4nea,OK
3eb6,OK
4qai,OK
6jwi,OK
2rgw,OK
3qqd,OK
5v28,OK
1fur,OK
2iez,OK
2p6i,OK
4fj0,OK
1vc0,OK
1zud,OK
1h4t,OK
3hhe,OK
1z56,OK
5z4u,OK
5usj,OK
2izs,OK
1qra,OK
2p2b,OK
4xiz,OK
1pzh,OK
3cx8,OK
6ro1,counts
1zip,OK
3eov,OK
3uai,OK
5kuo,OK
5l5t,OK
4j82,OK
5y5q,OK
6dnt,OK
4lf5,OK
6ge8,OK
1l7x,OK
3mvj,OK
1wmw,OK
3k5u,OK
2hbl,OK
3nc1,OK
3urh,OK
6ark,OK
2yog,OK
3c5q,OK
3m49,OK
3vmj,OK
6g30,OK
5pzz,OK
4s1n,counts
6pc2,OK
1w6i,OK
1pg4,OK
1g8h,OK
2eii,OK
1yyg,OK
2bhp,OK
4dc0,OK
2cis,OK
3obw,OK
1pzn,OK
3r9u,OK
1usu,OK
5zoc,OK
4lgv,counts
5jvd,OK
5sui,OK
2uy5,OK
4jbs,OK
1qae,OK
3v0u,OK
1jlw,OK
3vl3,OK
3d91,OK
6bnt,OK
4n8e,OK
5ejt,OK
5yay,OK
3umy,OK
1bjf,OK
2ooy,OK
1wgj,OK
3hri,counts
4geo,OK
4frv,OK
5afp,OK
5v86,OK
3x1x,OK
4zlo,counts
1q86,OK
4v2m,OK
6ca8,OK
1ibj,OK
1jdi,OK
1wle,OK
3exg,OK
6bkg,counts
4uwh,OK
1gd1,OK
3snh,OK
4du8,OK
5em0,OK
4i06,OK
5dj9,OK
5vq6,OK
1hfk,OK
4png,OK
1ctr,OK
2vup,OK
5l6j,OK
4u6f,failed_download
4xvq,OK
1he1,OK
6dws,OK
3hvq,OK
3p1p,OK
1wl9,OK
3tj1,OK
4b4m,OK
2y6a,OK
4j5b,OK
6n7z,counts
1hku,OK
4us2,OK
5j85,OK
4jla,OK
4ewj,OK
1m0t,counts
4u4o,failed_download
4lg5,OK
1v1m,OK
4fce,OK
4u66,OK
5wsc,OK
3ak4,OK
3sjh,OK
4lsm,OK
1yfe,OK
4puu,OK
2zih,counts
3rix,OK
3k9q,OK
5zn1,OK
1ds4,OK
1csm,OK
1z0k,OK
2vwk,counts
2ibi,OK
4u5s,OK
2p9u,OK
5tov,counts
4qf6,OK
1m2i,OK
4ag9,OK
5il2,OK
2h6s,OK
3t5c,OK
3wg6,OK
5dnm,OK
6eg8,OK
3w2e,OK
3css,OK
2fol,OK
4xyh,OK
5o1o,counts
5q02,OK
4ox9,OK
4fxf,OK
3gdq,OK
4ht3,OK
1geg,OK
1twh,OK
6god,OK
3m4p,OK
1r5n,OK
2idr,counts
2het,counts
1k8z,OK
3ecw,OK
5jzn,OK
3nag,OK
6t28,failed_download
4igs,OK
3m8n,OK
2yjf,counts
2nop,OK
3rii,OK
5ux4,OK
1g0n,OK
6ndk,failed_download
4zsd,OK
4wv6,OK
5uqf,OK
5a6o,OK
1g7t,OK
2oza,OK
2ikh,OK
5loh,counts
1m4t,OK
4g17,OK
4lc9,OK
1nn5,OK
3a9u,OK
4m52,OK
3zcp,OK
5mow,OK
6rze,OK
3oci,OK
3g2g,counts
1oix,OK
6qcb,OK
3wf6,OK
3qvb,OK
5o9k,counts
5b3s,OK
5cbt,OK
2v11,OK
4csc,OK
1oqc,OK
1kkf,OK
3rsh,OK
4enh,OK
5pzv,OK
3lx1,OK
6hsf,OK
4j5c,OK
1arh,OK
6ilz,counts
6mnz,OK
1uu3,OK
5hw8,OK
1yvm,OK
1m5o,OK
4g16,OK
1jai,OK
4jx1,OK
4rlk,OK
4k43,OK
6m8c,OK
1vdc,OK
4mpb,OK
5c3y,OK
4b78,OK
3nm9,OK
4u3u,failed_download
3aea,OK
2j3t,OK
4nmj,OK
4q8e,OK
